Time	Fx	Fy	Fz	Mx	My	Mz
2.432000	-13.56786346	-28.94885826	765.41760254	217.10112000	28.70962334	5.08781528
2.433000	-14.22558403	-30.26430130	768.04846191	217.69306946	28.51230621	4.71784735
2.434000	-13.73229313	-30.26430130	770.35052490	217.24909973	28.90694046	4.42187262
2.435000	-13.23900223	-32.40189362	775.61224365	218.28501892	29.00559807	4.34787893
2.436000	-11.59469891	-33.88176727	778.57202148	219.17294312	29.30157280	3.60794234
2.437000	-9.95039558	-34.70392227	782.51831055	220.65281677	29.59754562	3.01599288
2.438000	-7.81280184	-36.67708588	787.78009033	221.83671570	28.90694046	2.27605653
2.439000	-3.86647367	-38.15695572	790.08215332	223.46456909	28.61096573	1.61011374
2.440000	-0.74229729	-38.97911072	796.65936279	224.64846802	28.51230621	0.35222176
2.441000	3.20403051	-40.62341309	802.90771484	226.72029114	28.01901436	-0.53570199
2.442000	6.98592806	-41.44556427	809.15606689	228.64413452	27.92035866	-1.57161307
2.443000	11.75440788	-42.59657669	815.73327637	229.97601318	27.52572441	-2.68151760
2.444000	15.86516571	-44.40530777	822.31048584	231.75187683	27.32840919	-3.42145419
2.445000	18.66048241	-46.04961395	831.18975830	233.97166443	26.93377495	-4.53135872
2.446000	21.12693787	-47.03619385	837.43811035	235.89550781	27.03243256	-5.64126348
2.447000	24.08668137	-49.33821869	846.31732178	237.81935120	26.34182739	-6.52918720
2.448000	26.22427750	-50.81809235	853.22338867	239.74319458	26.63780022	-7.56509829
2.449000	28.19744110	-53.28454590	861.11602783	241.81500244	26.24316978	-8.52701569
2.450000	30.99275780	-54.59999084	869.33758545	244.03480530	26.14451027	-9.34094620
2.451000	32.30819702	-55.91543198	877.23022461	246.10662842	25.94719315	-10.52484512
2.452000	35.43237305	-57.23087311	884.13629150	247.73448181	25.94719315	-11.19078732
2.453000	39.54313278	-58.71074677	893.34442139	249.65832520	25.45390129	-12.15270424
2.454000	41.68072891	-60.19061661	901.56591797	252.17410278	25.05927086	-12.96663475
2.455000	45.29819107	-60.84833908	906.49884033	253.80195618	24.76329613	-13.70657063
2.456000	49.73781204	-61.01277161	913.73376465	255.42982483	24.46732140	-14.29852104
2.457000	52.86198807	-61.99935532	918.66674805	257.20568848	24.36866188	-15.70439911
2.458000	55.82173538	-63.31479645	925.24389648	258.83355713	24.36866188	-16.22235489
2.459000	58.78148270	-64.95909882	929.19024658	260.31341553	24.27000427	-16.59232330
2.460000	60.09692383	-65.28796387	932.80767822	261.64529419	23.97402954	-17.55423927
2.461000	62.39894867	-67.09669495	938.72717285	262.53323364	24.46732140	-17.99820328
2.462000	64.04325104	-68.74099731	940.70037842	263.71713257	24.17134476	-18.22018433
2.463000	65.02983856	-69.39871979	945.63330078	264.45706177	24.27000427	-18.73813820
2.464000	65.68756104	-71.53630829	950.23730469	265.34497070	24.56597900	-19.25609398
2.465000	66.67414093	-72.85175323	952.86822510	265.93695068	24.76329613	-19.55207062
2.466000	67.33186340	-74.00276184	957.80108643	266.52886963	24.76329613	-19.84804344
2.467000	67.16743469	-76.14035797	961.74749756	266.97283936	24.76329613	-19.77404976
2.468000	67.66072083	-76.46922302	963.06286621	267.56481934	25.45390129	-20.07002449
2.469000	67.98957825	-77.29136658	965.36492920	268.00875854	25.74987793	-19.70005608
2.470000	68.31844330	-78.27795410	966.68035889	268.60070801	25.94719315	-19.77404976
2.471000	68.64730072	-78.44239044	968.65350342	269.34063721	25.74987793	-19.99603081
2.472000	68.15401459	-78.60681152	968.98242188	269.19265747	26.24316978	-19.92203712
2.473000	68.31844330	-78.93567657	971.28436279	269.63662720	26.34182739	-19.92203712
2.474000	68.64730072	-79.10011292	970.62670898	269.78460693	26.63780022	-19.40408325
2.475000	68.81173706	-78.77124786	970.95556641	269.63662720	26.83511734	-19.47807693
2.476000	68.81173706	-79.10011292	972.59985352	270.08059692	27.03243256	-19.10810661
2.477000	68.64730072	-79.42897034	973.25762939	270.37655640	27.32840919	-19.47807693
2.478000	68.64730072	-79.59339905	975.55957031	270.37655640	28.11767387	-19.33008766
2.479000	69.14059448	-79.59339905	976.21734619	270.37655640	28.21633148	-19.10810661
2.480000	67.33186340	-80.25112152	977.20391846	270.67251587	28.61096573	-19.10810661
2.481000	67.16743469	-80.08668518	977.20391846	270.52453613	29.20291519	-18.73813820
2.482000	67.00300598	-80.25112152	978.51940918	271.11648560	29.40023041	-18.51615906
2.483000	66.18084717	-80.25112152	980.49255371	270.67251587	30.68278885	-18.36817169
2.484000	65.85198975	-80.74440765	980.16363525	270.96850586	30.38681221	-18.07219696
2.485000	65.68756104	-81.07327271	982.13684082	271.56045532	30.88010216	-18.07219696
2.486000	66.18084717	-80.74440765	983.45227051	271.85641479	31.57071114	-17.70222664
2.487000	66.18084717	-80.74440765	986.08312988	272.44839478	31.76802826	-17.62823296
2.488000	66.67414093	-81.07327271	986.74090576	273.33630371	31.76802826	-17.40625381
2.489000	66.18084717	-80.57997894	987.72747803	273.33630371	32.55729294	-17.11027908
2.490000	66.34528351	-80.25112152	991.01611328	273.78027344	32.65595245	-16.96229172
2.491000	66.34528351	-80.57997894	992.00268555	274.66818237	33.54387665	-16.66631699
2.492000	65.52312469	-80.08668518	994.30468750	275.55609131	34.13582230	-16.51832962
2.493000	65.35869598	-80.41555023	996.93554688	275.85208130	34.23448181	-16.14836121
2.494000	63.87882614	-80.57997894	997.26446533	276.14807129	34.82643127	-15.85238647
2.495000	62.89224243	-80.57997894	1000.88189697	276.59201050	35.61569595	-15.26043797
2.496000	61.24793625	-80.90884399	1001.21081543	277.18395996	36.10898972	-14.59449482
2.497000	59.76806259	-81.23770142	1002.85504150	277.18395996	37.09556961	-14.22452736
2.498000	58.78148270	-81.56656647	1004.82818604	277.18395996	37.78617859	-13.48459053
2.499000	56.64388657	-82.05985260	1005.48602295	277.62792969	38.37812805	-12.81864738
2.500000	54.17743301	-81.89541626	1005.48602295	277.47994995	39.66068649	-12.30069160
2.501000	52.86198807	-82.88200378	1005.48602295	276.14807129	39.75934219	-11.26478100
2.502000	50.39553452	-83.53972626	1005.81481934	277.18395996	40.64726257	-10.82081890
2.503000	48.42237091	-83.37529755	1004.49945068	276.73999023	41.43653107	-10.15487576
2.504000	46.28477478	-84.03301239	1004.17053223	276.59201050	41.83116531	-9.34094620
2.505000	44.80490112	-84.52630615	1002.19738770	276.14807129	42.71908569	-8.82299042
2.506000	42.33845139	-83.70415497	999.56640625	275.11215210	43.70566940	-8.23104191
2.507000	40.85857391	-84.69073486	998.57983398	275.11215210	44.00164413	-7.26912403
2.508000	38.39212036	-84.52630615	996.93554688	274.81619263	44.88956451	-7.04714298
2.509000	37.07667923	-85.18402863	995.62011719	273.92825317	45.67883301	-6.45519352
2.510000	35.43237305	-85.34845734	994.30468750	273.33630371	46.17212296	-5.56726980
2.511000	33.29477692	-85.34845734	992.00268555	272.44839478	46.96138763	-5.27129507
2.512000	32.47262955	-86.00617981	990.35833740	271.85641479	47.55334091	-4.45736504
2.513000	30.00617409	-86.00617981	987.39855957	271.11648560	48.53992462	-4.38337135
2.514000	28.52630234	-86.49946594	985.75433350	270.82052612	49.13187027	-3.49544787
2.515000	27.21085930	-86.49946594	984.76776123	269.63662720	49.82247925	-2.90349865
2.516000	25.07326508	-86.66390228	981.80792236	269.34063721	50.31576920	-2.68151760
2.517000	23.10009956	-87.32162476	979.83477783	268.60070801	51.30235291	-2.16356230
2.518000	22.60680962	-87.15718842	978.84820557	268.00875854	51.59832382	-1.42362583
2.519000	21.12693787	-87.15718842	975.88848877	267.71276855	52.28893280	-1.27563846
2.520000	20.30478668	-87.97934723	974.24420166	266.97283936	52.78222656	-0.68368930
2.521000	19.48263359	-87.81491089	972.92871094	266.23291016	53.37417221	-0.16573377
2.522000	17.67390060	-87.81491089	971.61328125	265.93695068	54.16343689	0.20423448
2.523000	16.52288818	-87.65048218	968.98242188	265.19699097	54.85404587	0.64819634
2.524000	15.53630447	-87.97934723	967.33807373	265.19699097	55.34733963	1.24014556
2.525000	13.72757149	-87.65048218	966.02264404	264.60504150	55.93928909	1.61011374
2.526000	12.08326817	-87.48605347	964.70721436	263.71713257	56.33391571	2.05407572
2.527000	10.93225574	-86.99275970	962.40515137	263.71713257	57.12318420	2.49803734
2.528000	9.28795242	-87.32162476	961.41857910	262.82919312	57.91245270	2.86800575
2.529000	8.63023090	-87.32162476	960.10314941	263.12518311	58.30708313	3.31196761
2.530000	6.82149792	-87.32162476	959.44543457	262.08926392	59.09634781	3.90391707
2.531000	6.32820654	-87.32162476	958.13000488	261.79327393	59.29366302	4.56985950
2.532000	4.84833336	-87.15718842	955.49908447	261.20135498	59.68829727	4.71784735
2.533000	3.53289127	-86.49946594	954.84136963	260.75738525	60.67488098	5.16180897
2.534000	2.05301809	-87.15718842	954.51251221	260.75738525	61.06951523	5.53177738
2.535000	1.39529705	-86.49946594	953.52593994	260.16543579	61.85877991	5.60577059
2.536000	0.73757571	-86.66390228	952.53930664	259.72146606	61.95743561	6.49369478
2.537000	-1.40001845	-86.00617981	949.90844727	259.86944580	62.64804459	6.71567535
2.538000	-1.40001845	-85.34845734	948.59301758	259.27749634	63.43730927	7.01165009
2.539000	-3.04432178	-85.01959229	947.27758789	258.98153687	63.83194351	7.38161850
2.540000	-3.53761292	-85.01959229	945.63330078	258.68557739	64.12791443	7.67759275
2.541000	-4.85305548	-85.01959229	943.98895264	257.94561768	64.91718292	8.12155437
2.542000	-5.18191624	-84.85517120	943.98895264	257.64965820	65.11450195	8.56551647
2.543000	-6.99064970	-84.85517120	943.98895264	257.64965820	65.50913239	8.71350384
2.544000	-7.15507984	-84.52630615	943.66009521	257.20568848	66.10108185	9.52743340
2.545000	-9.12824345	-84.69073486	942.34466553	256.90969849	66.89034271	9.67542076
2.546000	-9.78596497	-84.69073486	941.35809326	257.05770874	66.98900604	9.97139549
2.547000	-10.93697739	-84.19744873	940.04260254	256.46575928	67.48229218	10.34136391
2.548000	-12.25242043	-84.69073486	941.02923584	256.31777954	67.87693024	10.41535759
2.549000	-12.74571133	-85.18402863	939.05603027	256.16976929	68.46887970	10.85931969
2.550000	-13.40343285	-85.34845734	938.39837646	256.02178955	68.86351013	10.93331337
2.551000	-14.39001369	-85.51289368	938.06945801	255.72579956	69.06082916	11.37727547
2.552000	-14.39001369	-85.34845734	937.08288574	255.87380981	69.65277863	11.45126915
2.553000	-14.88330460	-85.84175110	936.09631348	255.57781982	70.34338379	11.82123661
2.554000	-15.37659645	-84.85517120	935.43859863	255.42982483	70.44203949	11.59925556
2.555000	-15.21216583	-85.51289368	934.78088379	254.98587036	70.93533325	12.04321861
2.556000	-16.19874763	-85.67731476	933.79425049	254.98587036	70.83667755	12.19120502
2.557000	-16.19874763	-86.49946594	933.79425049	254.83789063	71.62593842	12.41318607
2.558000	-16.69203949	-87.15718842	934.12316895	254.68991089	71.92191315	12.48717976
2.559000	-16.52760887	-86.66390228	933.79425049	254.54190063	72.21788788	12.78315449
2.560000	-16.85646820	-86.66390228	933.46539307	254.54190063	72.90850067	12.93114185
2.561000	-16.69203949	-87.48605347	932.80767822	254.68991089	73.10581207	12.93114185
2.562000	-17.34976006	-87.48605347	932.47882080	254.24594116	73.59910583	12.78315449
2.563000	-17.51418877	-88.63706207	931.82110596	254.83789063	73.69776154	13.07912922
2.564000	-17.34976006	-88.14377594	932.15002441	254.09794617	74.19105530	13.07912922
2.565000	-17.18532944	-88.96591949	932.47882080	254.09794617	74.28971100	13.15312195
2.566000	-17.67861938	-88.96591949	932.15002441	254.09794617	74.78300476	13.30110931
2.567000	-17.84305000	-89.29478455	932.47882080	254.54190063	75.37495422	13.37510300
2.568000	-17.67861938	-89.78807831	933.13659668	254.39392090	75.47360992	13.22711563
2.569000	-18.17190933	-89.78807831	932.47882080	254.24594116	75.76958466	13.44909763
2.570000	-17.18532944	-89.95250702	932.80767822	254.09794617	76.06555939	13.67107773
2.571000	-18.17190933	-90.28136444	932.47882080	254.24594116	76.36153412	13.67107773
2.572000	-18.17190933	-90.93908691	933.13659668	253.94996643	76.65750885	13.81906509
2.573000	-18.50077057	-90.77465820	932.15002441	253.94996643	76.95347595	13.67107773
2.574000	-18.82963181	-91.26795197	931.49224854	253.35800171	77.54543304	13.74507141
2.575000	-18.66520119	-91.10351563	931.49224854	253.80195618	77.64409637	13.52309132
2.576000	-18.82963181	-90.77465820	931.49224854	253.65399170	77.94007111	13.81906509
2.577000	-18.17190933	-91.59680939	930.17681885	253.21002197	78.13738251	13.89305878
2.578000	-18.00747871	-91.92567444	929.19024658	253.35800171	78.43334961	13.81906509
2.579000	-18.33633995	-91.92567444	928.20361328	253.06204224	78.92664337	13.74507141
2.580000	-18.00747871	-92.09010315	928.86138916	252.76606750	78.92664337	14.18903351
2.581000	-17.84305000	-91.59680939	927.87481689	252.76606750	79.41993713	13.74507141
2.582000	-17.51418877	-92.74782562	927.21704102	252.32211304	79.81457520	13.89305878
2.583000	-17.34976006	-91.92567444	925.90167236	252.47007751	79.91322327	13.59708500
2.584000	-16.69203949	-92.09010315	926.55932617	252.17410278	80.20920563	13.52309132
2.585000	-16.85646820	-92.58339691	925.24389648	252.02612305	80.20920563	13.74507141
2.586000	-16.69203949	-92.41896057	924.25732422	252.02612305	80.60384369	13.67107773
2.587000	-16.85646820	-92.58339691	924.91510010	251.73014832	80.80115509	13.81906509
2.588000	-16.69203949	-92.41896057	923.27075195	251.73014832	81.09712219	13.81906509
2.589000	-16.52760887	-92.74782562	921.62646484	251.28617859	81.68907928	14.04104614
2.590000	-16.52760887	-93.24111176	922.28417969	250.99020386	81.19578552	14.04104614
2.591000	-16.36317825	-93.07668304	920.96868896	250.99020386	81.49176025	13.67107773
2.592000	-16.19874763	-93.73440552	922.28417969	250.54624939	81.98505402	13.89305878
2.593000	-16.36317825	-93.40554810	920.63989258	250.39826965	81.98505402	14.18903351
2.594000	-16.19874763	-92.74782562	918.33782959	250.25028992	82.47834778	13.96705246
2.595000	-16.36317825	-93.24111176	918.66674805	249.65832520	82.77432251	14.18903351
2.596000	-16.52760887	-93.56996918	916.69348145	249.65832520	82.77432251	14.11504078
2.597000	-16.52760887	-93.40554810	916.69348145	249.51034546	82.87297058	14.33702087
2.598000	-16.19874763	-93.40554810	915.04919434	249.51034546	82.97163391	14.48500824
2.599000	-16.19874763	-93.40554810	915.37811279	249.06639099	83.36626434	14.18903351
2.600000	-16.19874763	-94.06327057	916.03582764	248.91838074	83.26760864	14.11504078
2.601000	-16.69203949	-94.22769165	914.39154053	248.62243652	83.16895294	14.26302719
2.602000	-16.52760887	-93.89883423	911.76062012	248.47442627	83.76090240	14.18903351
2.603000	-16.52760887	-94.55655670	912.08947754	248.17843628	83.85955811	14.18903351
2.604000	-16.52760887	-94.55655670	910.77404785	248.32644653	84.05686951	14.11504078
2.605000	-15.86988544	-94.06327057	910.77404785	247.73448181	84.35284424	13.96705246
2.606000	-15.04773521	-94.22769165	909.45855713	247.43852234	84.55016327	14.11504078
2.607000	-15.04773521	-94.06327057	909.12976074	247.14254761	84.94480133	13.96705246
2.608000	-14.06115341	-94.39212799	908.80084229	246.99456787	84.64882660	13.96705246
2.609000	-14.88330460	-94.55655670	908.14318848	246.99456787	85.04345703	14.33702087
2.610000	-14.39001369	-94.06327057	907.48541260	246.84657288	85.24077606	14.04104614
2.611000	-13.89672375	-95.21427917	907.15661621	247.14254761	85.53674316	14.11504078
2.612000	-13.73229313	-94.72099304	906.16998291	246.25462341	85.53674316	14.11504078
2.613000	-13.40343285	-94.72099304	908.14318848	246.55058289	85.53674316	14.04104614
2.614000	-13.23900223	-94.55655670	906.49884033	246.25462341	85.73406982	13.81906509
2.615000	-12.91014194	-94.88541412	905.51226807	246.40260315	86.03003693	14.04104614
2.616000	-12.58128071	-95.37870789	906.49884033	246.10662842	86.52333069	13.89305878
2.617000	-12.58128071	-95.37870789	905.84112549	245.81066895	86.52333069	13.89305878
2.618000	-11.92355919	-95.37870789	905.18334961	246.10662842	86.91796875	13.81906509
2.619000	-12.41685104	-95.37870789	905.84112549	246.10662842	86.91796875	13.67107773
2.620000	-12.25242043	-95.54313660	905.51226807	246.25462341	87.41125488	13.67107773
2.621000	-11.92355919	-95.37870789	905.51226807	245.95864868	87.60857391	13.81906509
2.622000	-11.43026829	-96.36528778	904.85455322	245.81066895	87.70722198	13.81906509
2.623000	-11.26583862	-96.36528778	904.52569580	245.81066895	87.70722198	13.81906509
2.624000	-11.92355919	-96.36528778	904.52569580	245.66265869	87.70722198	13.74507141
2.625000	-11.59469891	-97.02301025	903.53912354	245.51469421	88.10186005	13.52309132
2.626000	-11.43026829	-96.20085907	903.53912354	245.81066895	88.20051575	13.74507141
2.627000	-11.26583862	-96.69415283	905.51226807	245.21870422	88.49649048	13.67107773
2.628000	-9.78596497	-96.36528778	902.88140869	245.66265869	88.39784241	13.74507141
2.629000	-10.27925587	-97.02301025	903.53912354	245.36668396	89.18709564	13.67107773
2.630000	-9.29267406	-96.69415283	901.89483643	244.92272949	89.08844757	13.59708500
2.631000	-9.29267406	-96.36528778	900.25048828	244.77474976	88.98978424	13.59708500
2.632000	-9.45710468	-96.69415283	900.25048828	244.62677002	89.38442230	13.37510300
2.633000	-8.96381378	-97.02301025	899.59277344	244.33078003	89.28575897	13.59708500
2.634000	-8.47052193	-96.69415283	898.60620117	244.03480530	89.77905273	13.15312195
2.635000	-8.14166164	-97.02301025	897.94842529	244.33078003	89.87771606	13.30110931
2.636000	-8.14166164	-96.20085907	897.61962891	243.88682556	89.77905273	13.00513554
2.637000	-7.81280184	-96.36528778	896.96185303	243.59085083	89.87771606	13.07912922
2.638000	-7.81280184	-96.20085907	896.30413818	243.44287109	90.27233887	13.15312195
2.639000	-7.97723150	-96.03643036	894.98870850	242.99891663	89.97636414	13.15312195
2.640000	-8.14166164	-96.20085907	893.67327881	242.70292664	90.37099457	12.85714817
2.641000	-7.97723150	-96.85858154	892.35784912	242.70292664	90.56832123	13.22711563
2.642000	-8.14166164	-96.03643036	891.04241943	242.11096191	90.76563263	13.07912922
2.643000	-7.64837122	-95.87200165	891.37127686	241.81500244	90.56832123	12.85714817
2.644000	-7.81280184	-95.87200165	890.05578613	241.66700745	90.96295166	13.07912922
2.645000	-7.64837122	-95.37870789	889.06921387	241.51902771	91.06160736	13.07912922
2.646000	-7.81280184	-95.37870789	888.41149902	241.07507324	90.96295166	12.78315449
2.647000	-8.30609226	-96.03643036	887.09606934	240.92706299	91.16026306	13.07912922
2.648000	-8.63495255	-95.87200165	886.43829346	240.63110352	91.35758209	13.00513554
2.649000	-8.63495255	-96.03643036	883.14971924	240.33512878	91.35758209	13.15312195
2.650000	-9.29267406	-96.36528778	882.49200439	239.44720459	91.55490112	13.15312195
2.651000	-9.12824345	-96.20085907	882.49200439	239.44720459	91.75221252	13.15312195
2.652000	-9.29267406	-96.03643036	881.17657471	238.70727539	91.75221252	13.22711563
2.653000	-9.45710468	-95.70756531	880.51885986	238.55929565	91.65355682	13.15312195
2.654000	-9.95039558	-96.36528778	879.86114502	238.41128540	91.94953156	13.07912922
2.655000	-9.95039558	-96.20085907	878.21679688	237.96733093	91.94953156	13.00513554
2.656000	-10.27925587	-96.52972412	876.57250977	237.67134094	91.85086823	13.74507141
2.657000	-10.60811710	-95.54313660	875.25708008	237.07940674	92.14684296	13.07912922
2.658000	-10.93697739	-96.36528778	873.94158936	236.63545227	92.14684296	13.22711563
2.659000	-11.43026829	-96.52972412	871.96844482	236.63545227	92.14684296	13.15312195
2.660000	-11.10140800	-96.52972412	872.29736328	235.74752808	92.04819489	13.00513554
2.661000	-11.43026829	-96.03643036	870.65301514	235.74752808	92.04819489	13.22711563
2.662000	-11.75912952	-96.52972412	868.67987061	235.15556335	92.14684296	13.15312195
2.663000	-11.75912952	-96.52972412	867.36437988	234.41561890	92.44282532	13.22711563
2.664000	-12.25242043	-96.52972412	865.72009277	234.11967468	92.34416199	13.22711563
2.665000	-12.91014194	-96.52972412	862.76037598	233.67568970	92.73880005	13.37510300
2.666000	-13.07457161	-96.52972412	862.10260010	233.52770996	92.34416199	13.00513554
2.667000	-13.73229313	-96.69415283	861.44488525	233.08375549	92.24550629	13.00513554
2.668000	-13.73229313	-96.85858154	858.81408691	232.04782104	92.64013672	13.37510300
2.669000	-14.22558403	-96.20085907	857.16973877	231.75187683	92.34416199	13.15312195
2.670000	-14.39001369	-96.52972412	854.86767578	231.15991211	92.73880005	13.07912922
2.671000	-14.71887493	-97.02301025	853.55230713	230.41996765	92.24550629	13.00513554
2.672000	-15.70545483	-97.18744659	851.90795898	230.12400818	92.44282532	13.07912922
2.673000	-15.70545483	-97.18744659	849.93481445	229.82803345	92.83745575	13.30110931
2.674000	-15.70545483	-97.51630402	847.96160889	229.38406372	92.44282532	13.22711563
2.675000	-17.02089882	-97.02301025	846.97503662	228.05220032	92.73880005	13.30110931
2.676000	-17.02089882	-96.69415283	843.68646240	227.75621033	92.64013672	13.67107773
2.677000	-17.67861938	-96.36528778	841.71325684	227.60820007	92.54147339	13.22711563
2.678000	-18.33633995	-96.69415283	839.41125488	226.86828613	92.24550629	13.59708500
2.679000	-18.82963181	-96.69415283	838.42468262	225.98034668	92.24550629	13.37510300
2.680000	-19.32292175	-96.03643036	835.79382324	225.68438721	92.14684296	13.30110931
2.681000	-20.30950546	-96.36528778	834.47833252	224.94445801	91.94953156	13.44909763
2.682000	-20.14507484	-95.87200165	831.51861572	224.35249329	92.04819489	13.52309132
2.683000	-20.80279541	-95.54313660	830.86083984	223.61256409	92.44282532	13.37510300
2.684000	-21.46051788	-95.04985046	827.90112305	223.16859436	92.04819489	13.59708500
2.685000	-21.62494659	-94.39212799	824.94140625	222.28067017	92.14684296	13.44909763
2.686000	-22.61153030	-94.39212799	823.29705811	221.54074097	91.65355682	13.89305878
2.687000	-23.76254272	-93.56996918	820.33728027	220.80079651	91.65355682	13.37510300
2.688000	-23.92697144	-93.73440552	817.70648193	220.06085205	91.65355682	13.52309132
2.689000	-24.25583267	-93.07668304	814.41784668	219.61689758	91.35758209	13.52309132
2.690000	-25.40684509	-92.41896057	812.44470215	218.43299866	91.16026306	13.37510300
2.691000	-26.22899628	-92.91225433	811.78692627	217.98904419	91.16026306	13.59708500
2.692000	-26.88671875	-91.59680939	807.18292236	216.95312500	90.96295166	13.67107773
2.693000	-27.05114937	-90.93908691	804.88085938	215.91722107	91.25892639	13.67107773
2.694000	-27.70886993	-90.28136444	801.59222412	215.17727661	90.96295166	13.52309132
2.695000	-28.20216179	-90.11694336	799.29022217	214.14137268	90.66696930	13.59708500
2.696000	-28.53102112	-89.45922089	796.33050537	213.54942322	90.17368317	13.59708500
2.697000	-29.68203354	-88.30820465	792.05529785	212.36552429	90.37099457	13.52309132
2.698000	-30.17532539	-87.97934723	789.42443848	211.32960510	90.17368317	13.52309132
2.699000	-30.99747467	-86.82833099	786.46472168	210.44169617	89.68038940	13.52309132
2.700000	-31.32633781	-85.67731476	782.18951416	210.14570618	89.48307800	13.30110931
2.701000	-31.49076843	-85.18402863	777.91430664	208.81382751	89.08844757	13.37510300
2.702000	-31.49076843	-84.19744873	774.62567139	207.77790833	88.79246521	13.22711563
2.703000	-32.14849091	-83.53972626	771.00817871	206.44602966	88.49649048	13.07912922
2.704000	-32.31292343	-82.22428131	766.73303223	205.26213074	88.29917908	12.93114185
2.705000	-33.13507080	-81.07327271	762.45782471	203.93023682	87.90454865	12.85714817
2.706000	-32.80620956	-80.57997894	756.20947266	202.89433289	87.80588531	12.93114185
2.707000	-33.29950333	-79.92225647	753.57861328	201.71043396	87.31259155	12.93114185
2.708000	-33.46393204	-78.27795410	747.98797607	200.08258057	87.21393585	12.78315449
2.709000	-33.13507080	-76.79808044	743.05505371	198.89866638	86.22734833	12.33919239
2.710000	-33.79279327	-75.31820679	738.12219238	197.41880798	86.12870026	12.19120502
2.711000	-33.46393204	-74.82492065	733.84698486	196.53088379	85.43809509	12.11721134
2.712000	-33.62836456	-73.18061829	728.58520508	194.75503540	85.43809509	11.89523029
2.713000	-33.46393204	-72.35846710	722.33685303	192.97918701	84.64882660	11.74724293
2.714000	-33.13507080	-71.04302216	715.75964355	191.05534363	83.85955811	11.30328178
2.715000	-33.62836456	-69.39871979	711.81329346	189.72346497	84.05686951	11.37727547
2.716000	-33.95722580	-68.24770355	705.23608398	188.53956604	83.16895294	11.00730610
2.717000	-32.97064209	-66.60340118	699.97430420	186.31976318	82.47834778	11.08129978
2.718000	-32.97064209	-64.95909882	693.39709473	184.69189453	82.18236542	10.41535759
2.719000	-32.31292343	-63.64365768	685.83325195	182.47209167	81.29444885	10.26737022
2.720000	-33.13507080	-62.16378403	680.57147217	181.43617249	80.60384369	9.74941444
2.721000	-32.64178085	-61.17720032	673.00775146	179.06837463	80.11054993	9.97139549
2.722000	-32.64178085	-59.36846924	664.45733643	176.99655151	79.02530670	9.45343971
2.723000	-32.97064209	-58.05302429	656.89355469	174.77674866	78.23603821	9.37944698
2.724000	-32.14849091	-56.90201187	649.00085449	172.70491028	77.74274445	8.93548393
2.725000	-31.49076843	-55.25771332	642.09478760	170.63310242	76.75616455	8.78749752
2.726000	-31.32633781	-53.44897461	634.53100586	168.26530457	76.16422272	8.49152279
2.727000	-30.50418663	-51.80467224	625.98059082	165.60153198	74.98032379	8.34353542
2.728000	-30.50418663	-50.16036987	616.44366455	162.64178467	74.09239197	7.97356701
2.729000	-30.33975601	-48.84492493	607.89331055	160.71795654	73.30313110	7.60359907
2.730000	-28.69545174	-46.21404266	597.36975098	157.90618896	72.21788788	7.01165009
2.731000	-27.54443932	-44.24087524	589.14819336	155.09443665	71.32996368	6.41970110
2.732000	-26.39342690	-43.25429535	577.96697998	152.87461853	70.44203949	6.41970110
2.733000	-25.73570633	-40.95227432	570.07434082	150.35884094	69.45545959	5.53177738
2.734000	-24.25583267	-39.30797195	559.22192383	147.10311890	68.46887970	5.30979633
2.735000	-22.28266907	-37.33480453	549.35607910	144.14337158	67.08766174	4.79184055
2.736000	-20.30950546	-34.53948975	540.14794922	141.62757874	66.00242615	3.90391707
2.737000	-18.82963181	-33.05961609	529.29559326	137.92790222	64.91718292	3.45995498
2.738000	-17.51418877	-31.08645248	517.45660400	135.56010437	63.43730927	2.72001863
2.739000	-16.19874763	-28.94885826	506.60418701	132.60037231	62.35206985	2.27605653
2.740000	-14.06115341	-25.98911285	495.09405518	129.34465027	61.16817093	1.16615188
2.741000	-11.59469891	-24.83810043	483.91278076	126.38489532	60.08293152	1.09215820
2.742000	-10.27925587	-22.20721626	472.07382202	122.98118591	58.80037308	0.64819634
2.743000	-8.47052193	-20.06962204	459.90594482	119.87345886	57.12318420	-0.16573377
2.744000	-6.33292818	-17.76759720	447.08041382	116.17376709	56.03794479	-0.53570199
2.745000	-4.52419472	-15.63000107	434.58367920	112.32609558	54.45941544	-1.20164478
2.746000	-3.20875216	-12.50582695	421.42929077	108.92239380	53.07819748	-1.86758757
2.747000	-0.90672749	-10.69709301	406.95938110	105.37069702	51.49966812	-2.16356230
2.748000	0.24428475	-8.06620693	393.14721680	101.52302551	50.41442490	-2.60752416
2.749000	1.39529705	-5.10646105	379.66394043	97.97132874	48.14529037	-3.12547946
2.750000	2.71073961	-2.14671540	364.86520386	94.12366486	46.76407242	-3.71742845
2.751000	4.19061279	-0.33798173	351.05307007	90.42398071	45.77749252	-3.93940949
2.752000	5.17719412	1.96404290	337.89865112	86.28033447	43.70566940	-4.53135872
2.753000	6.65706730	4.26606750	323.09991455	83.17259979	42.12713623	-4.75333977
2.754000	7.64364958	7.06138325	308.30117798	79.02895355	40.74592590	-5.19730139
2.755000	9.28795242	9.52783775	293.17358398	75.47726440	38.67410278	-5.64126348
2.756000	10.76782608	11.99429226	278.70370483	71.18563080	37.09556961	-6.67717457
